03|00000000000000024601|01|01|        33639|02|   1.60|N|     3.20|     3.20|00|00|00|00|00,24601
02|01|00000000000000024602|01|01|20230404|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24602
02|01|00000000000000024602|01|01|20230404|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24602
03|00000000000000024602|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24602
03|00000000000000024602|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24602
02|01|00000000000000024609|01|01|20230404|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24609
03|00000000000000024609|01|01|         1430|02|  27.60|N|    55.20|    55.20|00|00|00|00|00,24609
02|01|00000000000000024622|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24622
03|00000000000000024622|01|01|        32365|02|  17.73|N|    35.46|    35.46|00|00|00|00|00,24622
02|01|00000000000000024632|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24632
03|00000000000000024632|01|01|         1429|01|   5.10|N|     5.10|     5.10|00|00|00|00|00,24632
02|01|00000000000000024636|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24636
03|00000000000000024636|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24636
02|01|00000000000000024643|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24643
03|00000000000000024643|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24643
02|01|00000000000000024650|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24650
03|00000000000000024650|01|01|        33639|02|   1.60|N|     3.20|     3.20|00|00|00|00|00,24650
02|01|00000000000000024651|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24651
03|00000000000000024651|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24651
02|01|00000000000000024654|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24654
